gene,drought_2_cnt
A2J10_02T0300700.4,52
A2J10_02T0300700.1,56
A2J10_02T0300700.2,73
A2J10_07T0118700.2,11
A2J10_07T0118700.3,15
A2J10_07T0118700.1,17
A2J10_10T0098000.1,1
A2J10_04T0222900.1,440
A2J10_03T0059700.1,234
A2J10_01T0432400.2,285
A2J10_01T0432400.1,285
A2J10_01T0432400.3,280
A2J10_02T0087300.1,90
A2J10_07T0186000.1,1
A2J10_07T0186000.6,28
A2J10_07T0186000.7,154
A2J10_07T0186000.4,110
A2J10_07T0186000.3,121
A2J10_07T0186000.8,127
A2J10_07T0186000.2,127
A2J10_07T0186000.5,38
A2J10_07T0186000.9,31
A2J10_09T0201900.1,25
A2J10_01T0231900.1,4
A2J10_02T0198300.1,722
A2J10_08T0216500.1,80
A2J10_07T0180200.1,66
A2J10_11T0220500.1,69
A2J10_11T0064300.1,940
A2J10_11T0064300.3,229
A2J10_11T0064300.2,950
A2J10_10T0148500.1,65
A2J10_10T0148500.2,64
A2J10_10T0148500.3,64
A2J10_03T0259800.1,105
A2J10_11T0032800.1,7
A2J10_03T0297000.1,339
A2J10_01T0316000.1,6
A2J10_10T0062200.1,25
A2J10_01T0508300.1,731
A2J10_04T0324100.4,241
A2J10_04T0324100.1,106
A2J10_04T0324100.3,270
A2J10_04T0324100.5,227
A2J10_04T0324100.2,285
A2J10_01T0296700.1,1
A2J10_01T0260600.1,9
A2J10_03T0019000.1,283
A2J10_07T0190300.2,396
A2J10_07T0190300.1,452
A2J10_07T0190300.3,419
A2J10_01T0233500.1,102
A2J10_02T0315100.1,130
A2J10_02T0349900.1,377
A2J10_02T0349900.3,362
A2J10_02T0349900.2,391
A2J10_07T0096800.1,154
A2J10_07T0096800.2,179
A2J10_10T0060800.1,1
A2J10_02T0116500.2,222
A2J10_02T0116500.1,161
A2J10_03T0025700.1,22691
A2J10_07T0242800.1,68
A2J10_02T0049700.2,286
A2J10_02T0049700.1,298
A2J10_01T0475500.1,7
A2J10_01T0379500.1,229
A2J10_05T0255000.1,16
A2J10_07T0207400.1,27
A2J10_04T0218500.1,12
A2J10_11T0080900.1,294
A2J10_11T0080900.3,296
A2J10_11T0080900.2,214
A2J10_03T0328200.1,1027
A2J10_02T0203600.1,28
A2J10_01T0014800.1,94
A2J10_03T0015600.1,128
A2J10_03T0015600.3,216
A2J10_03T0015600.2,197
A2J10_02T0236900.1,23
A2J10_02T0249300.1,2
A2J10_03T0366800.2,217
A2J10_03T0366800.1,189
A2J10_03T0366800.3,244
A2J10_07T0140900.1,35
A2J10_03T0197400.2,158
A2J10_03T0197400.3,7
A2J10_01T0197900.1,880
A2J10_02T0222800.1,544
A2J10_01T0405600.1,222
A2J10_01T0405600.3,278
A2J10_01T0405600.2,297
A2J10_01T0033700.2,1045
A2J10_01T0033700.1,1189
A2J10_03T0394300.1,8
A2J10_01T0209500.3,416
A2J10_01T0209500.2,408
A2J10_01T0209500.4,412
A2J10_01T0209500.1,441
A2J10_02T0256100.1,475
A2J10_01T0053600.1,19
A2J10_12T0066800.1,347
A2J10_12T0066800.2,400
A2J10_12T0153900.1,1
A2J10_01T0249500.1,293
A2J10_04T0172300.1,242
A2J10_04T0172300.3,83
A2J10_04T0172300.2,229
A2J10_03T0294800.1,766
A2J10_03T0294800.2,822
A2J10_01T0288200.1,77
A2J10_01T0031200.1,173
A2J10_06T0162700.1,14
A2J10_05T0264300.1,23
A2J10_01T0181400.1,9
A2J10_10T0152300.1,163
A2J10_07T0129200.1,139
A2J10_07T0129200.2,136
A2J10_10T0176900.1,676
A2J10_05T0016700.1,19
A2J10_12T0006100.1,613
A2J10_05T0009500.1,50
A2J10_05T0009500.3,26
A2J10_05T0009500.2,55
A2J10_05T0245700.3,237
A2J10_05T0245700.1,361
A2J10_05T0245700.2,280
A2J10_02T0366500.1,113
A2J10_07T0011800.1,2
A2J10_12T0025200.1,145
A2J10_12T0025200.2,177
A2J10_04T0246800.1,120
A2J10_07T0225000.1,8
A2J10_07T0225000.2,8
A2J10_10T0037100.1,2607
A2J10_10T0037100.2,2572
A2J10_12T0128400.1,8
A2J10_02T0421200.3,396
A2J10_02T0421200.4,319
A2J10_02T0421200.2,428
A2J10_02T0421200.1,282
A2J10_02T0029600.1,14
A2J10_10T0050500.1,62
A2J10_10T0050500.3,69
A2J10_10T0050500.4,85
A2J10_10T0050500.2,78
A2J10_08T0051500.1,6
A2J10_03T0149600.1,39453
A2J10_07T0198200.1,571
A2J10_07T0198200.2,605
A2J10_04T0289000.1,11
A2J10_04T0289000.3,17
A2J10_04T0289000.2,17
A2J10_09T0045000.2,1455
A2J10_09T0045000.1,1022
A2J10_11T0011300.1,31
A2J10_03T0222300.1,2170
A2J10_03T0393400.1,31
A2J10_03T0275900.1,407
A2J10_08T0084800.1,27
A2J10_11T0090100.1,5
A2J10_11T0019400.1,13
A2J10_11T0019400.2,2
A2J10_04T0311500.2,429
A2J10_04T0311500.1,479
A2J10_08T0141100.1,53
A2J10_12T0186200.1,9
A2J10_12T0125100.1,1
A2J10_02T0074100.1,320
A2J10_01T0375700.2,75
A2J10_01T0375700.1,64
A2J10_11T0154100.1,6
A2J10_02T0415100.2,2308
A2J10_02T0415100.1,2734
A2J10_02T0415100.3,195
A2J10_01T0290000.1,9
A2J10_01T0290000.2,32
A2J10_02T0292500.1,605
A2J10_02T0042100.1,124
A2J10_05T0177500.1,1277
A2J10_01T0108000.1,1
A2J10_07T0162200.1,13
A2J10_01T0182600.1,168
A2J10_07T0211500.1,1391
A2J10_07T0196500.1,8
A2J10_03T0153800.1,71
A2J10_03T0153800.2,97
A2J10_06T0237800.1,354
A2J10_06T0237800.2,436
A2J10_01T0058700.1,3096
A2J10_01T0058700.2,3125
A2J10_06T0217600.1,800
A2J10_01T0215400.1,6
A2J10_05T0260600.1,147
A2J10_04T0320400.1,24
A2J10_05T0219100.2,2853
A2J10_05T0219100.1,2996
A2J10_07T0101900.3,1324
A2J10_07T0101900.4,1305
A2J10_07T0101900.2,1214
A2J10_07T0101900.1,725
A2J10_11T0102600.1,1
A2J10_06T0198500.1,146
A2J10_06T0270600.1,7
A2J10_06T0270600.2,7
A2J10_07T0223700.1,19
A2J10_03T0388400.3,128
A2J10_03T0388400.2,136
A2J10_03T0388400.1,97
A2J10_03T0393200.1,9
A2J10_08T0196900.1,213
A2J10_07T0240600.1,38
A2J10_07T0224500.1,19
A2J10_04T0195900.1,123
A2J10_04T0195900.3,89
A2J10_04T0195900.2,84
A2J10_06T0224900.1,5
A2J10_01T0143700.1,5
A2J10_01T0244100.1,491
A2J10_01T0244100.2,470
A2J10_04T0289500.1,16
A2J10_02T0111500.1,1
A2J10_04T0001000.1,184
A2J10_04T0001000.2,176
A2J10_05T0085900.1,31
A2J10_03T0155000.1,98
A2J10_01T0280300.1,21
A2J10_08T0058600.1,188
A2J10_08T0238100.1,7
A2J10_05T0043600.1,282
A2J10_01T0319700.1,94
A2J10_01T0319700.2,80
A2J10_01T0319700.3,92
A2J10_09T0059600.1,7
A2J10_03T0359900.2,1267
A2J10_03T0359900.1,1272
A2J10_06T0115100.1,199
A2J10_06T0115100.2,288
A2J10_03T0066100.1,184
A2J10_03T0334500.3,883
A2J10_03T0334500.4,1022
A2J10_03T0334500.1,223
A2J10_03T0334500.2,407
A2J10_04T0238500.1,1631
A2J10_12T0128600.1,5
A2J10_10T0024200.1,23
A2J10_06T0178100.1,1603
A2J10_06T0178100.2,1632
A2J10_03T0349900.2,117
A2J10_03T0349900.1,112
A2J10_04T0266800.1,106
A2J10_02T0261200.1,13
A2J10_01T0377200.1,1662
A2J10_01T0377200.2,299
A2J10_03T0317600.2,1086
A2J10_03T0317600.3,1095
A2J10_03T0317600.5,1084
A2J10_03T0317600.1,1066
A2J10_03T0317600.6,1063
A2J10_03T0317600.4,1069
A2J10_04T0106800.3,115
A2J10_04T0106800.2,118
A2J10_04T0106800.1,96
A2J10_05T0082200.2,48
A2J10_05T0082200.1,29
A2J10_04T0326300.1,40
A2J10_01T0105600.1,232
A2J10_03T0038900.1,334
A2J10_03T0038900.3,344
A2J10_03T0038900.5,353
A2J10_03T0038900.2,331
A2J10_03T0038900.4,322
A2J10_03T0017400.1,263
A2J10_03T0017400.5,281
A2J10_03T0017400.4,281
A2J10_03T0017400.2,270
A2J10_03T0017400.6,290
A2J10_03T0017400.3,281
A2J10_05T0110700.2,95
A2J10_05T0110700.1,699
A2J10_05T0203100.1,1
A2J10_01T0439800.1,157
A2J10_07T0001200.2,99
A2J10_07T0001200.3,150
A2J10_07T0001200.1,76
A2J10_11T0168700.1,36
A2J10_11T0168700.3,40
A2J10_11T0168700.2,36
A2J10_01T0502100.1,1042
A2J10_01T0502100.2,1122
A2J10_01T0506200.1,351
A2J10_01T0506200.3,225
A2J10_01T0506200.2,380
A2J10_01T0275600.1,138
A2J10_06T0099900.1,102
A2J10_01T0363900.1,178
A2J10_01T0346400.1,11
A2J10_07T0174300.1,1078
A2J10_06T0007700.1,1
A2J10_06T0063700.3,391
A2J10_06T0063700.2,313
A2J10_06T0063700.1,660
A2J10_09T0100300.1,90
A2J10_05T0181000.1,58
A2J10_01T0027900.1,217
A2J10_08T0070200.1,456
A2J10_08T0070200.2,457
A2J10_07T0257300.1,11
A2J10_03T0010400.2,84
A2J10_03T0010400.1,84
A2J10_03T0138600.1,47
A2J10_08T0083500.1,95
A2J10_06T0242600.1,88
A2J10_05T0220400.2,4
A2J10_09T0102800.1,507
A2J10_01T0019100.1,273
A2J10_07T0090100.1,5
A2J10_08T0156200.1,3
A2J10_08T0156200.2,3
A2J10_01T0480100.1,15
A2J10_04T0067000.1,5
A2J10_02T0369700.2,1
A2J10_02T0369700.3,2
A2J10_02T0369700.1,1
A2J10_02T0160100.1,11
A2J10_01T0316800.1,30
A2J10_05T0234900.1,21
A2J10_05T0234900.2,16
A2J10_05T0075800.3,138
A2J10_05T0075800.1,138
A2J10_06T0136100.1,22
A2J10_02T0328100.4,20
A2J10_02T0328100.3,2863
A2J10_02T0328100.1,2895
A2J10_02T0328100.2,2852
A2J10_09T0117200.1,421
A2J10_09T0117200.2,243
A2J10_06T0220900.3,262
A2J10_06T0220900.2,422
A2J10_06T0220900.1,482
A2J10_11T0048800.4,67
A2J10_11T0048800.2,92
A2J10_11T0048800.3,104
A2J10_11T0048800.1,92
A2J10_09T0177700.2,24
A2J10_09T0177700.1,24
A2J10_04T0151100.1,1
A2J10_04T0151100.3,22
A2J10_04T0151100.4,18
A2J10_04T0151100.2,19
A2J10_04T0151100.5,26
A2J10_09T0172500.1,944
A2J10_03T0297300.1,95
A2J10_06T0226700.1,12
A2J10_06T0226700.2,12
A2J10_05T0101700.5,241
A2J10_05T0101700.3,286
A2J10_05T0101700.6,294
A2J10_05T0101700.1,190
A2J10_05T0101700.4,304
A2J10_05T0101700.2,211
A2J10_02T0406300.1,20
A2J10_02T0406300.2,132
A2J10_01T0040900.1,1
A2J10_04T0212800.2,59
A2J10_04T0212800.1,59
A2J10_02T0236400.1,9
A2J10_12T0086300.1,60
A2J10_05T0169600.1,104
A2J10_06T0155100.1,107
A2J10_01T0155100.1,5
A2J10_05T0192100.1,61
A2J10_11T0117400.2,195
A2J10_11T0117400.1,160
A2J10_02T0202900.1,349
A2J10_11T0097600.2,30
A2J10_11T0097600.1,29
A2J10_03T0234800.1,788
A2J10_03T0148200.1,388
A2J10_10T0142000.1,7
A2J10_07T0057600.1,438
A2J10_05T0113700.1,2605
A2J10_01T0358000.1,95
A2J10_05T0040600.2,55
A2J10_05T0040600.1,67
A2J10_11T0080800.1,620
A2J10_02T0038500.1,1
A2J10_01T0388700.2,32
A2J10_01T0388700.1,31
A2J10_12T0085900.1,5
A2J10_01T0107000.1,12
A2J10_03T0218500.1,23
A2J10_02T0213200.1,130
A2J10_05T0268100.1,503
A2J10_06T0269500.1,52
A2J10_07T0282500.1,214
A2J10_08T0226200.1,368
A2J10_05T0153500.1,83
A2J10_06T0105400.1,6
A2J10_06T0249600.1,110
A2J10_09T0073700.1,592
A2J10_12T0031700.1,434
A2J10_03T0022600.1,39
A2J10_04T0092400.1,1829
A2J10_04T0092400.2,1845
A2J10_08T0119200.2,48
A2J10_08T0119200.1,60
A2J10_08T0102800.1,5
A2J10_11T0082800.1,51
A2J10_02T0215200.1,477
A2J10_01T0344800.1,39
A2J10_10T0121200.1,6
A2J10_04T0097500.2,3404
A2J10_04T0097500.3,3170
A2J10_04T0097500.1,2755
A2J10_05T0180800.1,27
A2J10_07T0126000.2,25
A2J10_07T0126000.3,25
A2J10_07T0126000.4,21
A2J10_07T0126000.1,26
A2J10_07T0126000.5,20
A2J10_05T0128600.1,246
A2J10_05T0128600.2,230
A2J10_11T0010800.1,3
A2J10_05T0031000.1,106
A2J10_03T0190300.1,389
A2J10_03T0001600.1,21
A2J10_10T0181100.3,11
A2J10_10T0181100.2,32
A2J10_09T0204000.1,1
A2J10_03T0040800.1,586
A2J10_01T0436100.8,222
A2J10_01T0436100.5,45
A2J10_01T0436100.3,36
A2J10_01T0436100.2,33
A2J10_01T0436100.4,38
A2J10_01T0436100.1,33
A2J10_01T0436100.6,222
A2J10_01T0436100.7,235
A2J10_01T0436100.9,211
A2J10_03T0036700.1,19
A2J10_02T0070100.1,2
A2J10_07T0267900.2,549
A2J10_07T0267900.1,474
A2J10_09T0011900.1,8
A2J10_06T0245000.1,99
A2J10_11T0192000.1,4
A2J10_06T0020700.1,642
A2J10_10T0090100.1,667
A2J10_03T0367100.1,118
A2J10_12T0149200.1,703
A2J10_11T0179000.1,218
A2J10_04T0021400.1,6114
A2J10_04T0153800.1,61
A2J10_01T0236600.1,3
A2J10_11T0037700.1,2
A2J10_02T0097100.1,3478
A2J10_03T0376400.1,95
A2J10_06T0205700.1,444
A2J10_06T0270300.1,40
A2J10_02T0171800.3,81
A2J10_02T0171800.1,21
A2J10_02T0171800.2,78
A2J10_11T0035400.1,17
A2J10_01T0434800.1,75
A2J10_02T0022200.1,81
A2J10_01T0028100.1,21
A2J10_02T0245200.1,90
A2J10_05T0017200.1,8
A2J10_10T0095100.1,1167
A2J10_06T0068600.1,378
A2J10_06T0068600.2,377
A2J10_01T0396100.2,56
A2J10_01T0396100.1,75
A2J10_01T0056900.1,45
A2J10_05T0025800.1,10
A2J10_06T0049600.1,401
A2J10_06T0049600.2,424
A2J10_01T0032400.1,121
A2J10_01T0081200.1,117
A2J10_01T0081200.2,147
A2J10_12T0096400.1,257
A2J10_01T0260900.1,3162
A2J10_01T0260900.2,2827
A2J10_07T0052000.1,47
A2J10_01T0202800.1,117
A2J10_03T0242900.1,37
A2J10_04T0103100.1,477
A2J10_06T0095500.1,18
A2J10_01T0067300.1,3
A2J10_01T0418500.2,137
A2J10_01T0418500.1,122
A2J10_02T0378000.1,520
A2J10_11T0170300.1,141
A2J10_02T0249400.1,279
A2J10_08T0045200.1,862
A2J10_02T0328600.1,1393
A2J10_02T0328600.2,1148
A2J10_12T0062800.1,118
A2J10_08T0236900.1,1
A2J10_11T0231600.1,114
A2J10_03T0080700.1,8
A2J10_07T0288300.1,647
A2J10_07T0189400.2,44
A2J10_07T0189400.1,44
A2J10_05T0167200.1,768
A2J10_05T0241100.1,396
A2J10_06T0021000.3,64
A2J10_06T0021000.2,42
A2J10_06T0021000.1,31
A2J10_12T0008000.1,1987
A2J10_02T0412500.3,826
A2J10_02T0412500.1,1087
A2J10_02T0412500.2,1089
A2J10_02T0412500.4,678
A2J10_03T0109700.1,6
A2J10_05T0033000.1,395
A2J10_05T0147700.2,132
A2J10_05T0147700.1,131
A2J10_03T0068900.1,9
A2J10_03T0156700.1,1620
A2J10_02T0291100.2,28
A2J10_02T0291100.1,3
A2J10_09T0138700.1,62
A2J10_09T0137700.2,59
A2J10_09T0137700.1,49
A2J10_06T0158500.1,22
A2J10_03T0151800.1,3
A2J10_03T0315800.3,325
A2J10_03T0315800.2,246
A2J10_03T0315800.4,193
A2J10_03T0315800.1,199
A2J10_07T0293200.2,64
A2J10_07T0293200.1,197
A2J10_03T0100500.1,6384
A2J10_01T0487400.1,7
A2J10_04T0047100.1,26
A2J10_04T0032900.1,1
A2J10_05T0156400.1,58
A2J10_02T0418200.2,30
A2J10_02T0418200.1,12
A2J10_02T0295500.1,59
A2J10_01T0318600.1,173
A2J10_01T0318600.2,161
A2J10_08T0050600.1,165
A2J10_08T0050600.2,161
A2J10_05T0002300.3,365
A2J10_05T0002300.1,369
A2J10_05T0002300.2,359
A2J10_03T0378100.1,62
A2J10_01T0264200.1,472
A2J10_01T0264200.2,478
A2J10_10T0140100.1,12
A2J10_06T0258600.1,25
A2J10_07T0058400.1,142
A2J10_11T0000600.1,4
A2J10_10T0186000.1,39
A2J10_07T0271900.1,902
A2J10_07T0271900.2,996
A2J10_07T0271900.3,907
A2J10_07T0271900.4,953
A2J10_03T0332700.1,92
A2J10_09T0149000.2,272
A2J10_09T0149000.1,271
A2J10_07T0075800.1,319
A2J10_01T0410600.1,4
A2J10_04T0310900.5,329
A2J10_04T0310900.2,1085
A2J10_04T0310900.1,1048
A2J10_04T0310900.3,245
A2J10_04T0310900.4,291
A2J10_04T0324300.2,966
A2J10_04T0324300.3,1047
A2J10_04T0324300.1,1028
A2J10_03T0185200.1,709
A2J10_09T0029900.1,1
A2J10_02T0043900.1,70
A2J10_01T0270900.1,11114
A2J10_06T0275600.1,11
A2J10_09T0169200.1,222
A2J10_04T0073500.1,83
A2J10_05T0208100.1,219211
A2J10_06T0160300.1,1595
A2J10_06T0160300.2,1619
A2J10_03T0335200.3,246
A2J10_03T0335200.1,209
A2J10_03T0335200.2,189
A2J10_08T0201900.1,13
A2J10_11T0240700.1,865
A2J10_05T0252700.1,832
A2J10_03T0239200.1,187
A2J10_05T0264800.1,36
A2J10_11T0168500.6,228
A2J10_11T0168500.4,274
A2J10_11T0168500.1,250
A2J10_11T0168500.3,258
A2J10_11T0168500.2,258
A2J10_11T0168500.5,289
A2J10_05T0244100.1,51
A2J10_06T0286800.1,161
A2J10_06T0009600.2,263
A2J10_06T0009600.1,122
A2J10_08T0181400.1,71
A2J10_01T0364300.2,55
A2J10_01T0364300.1,52
A2J10_07T0277400.1,84
A2J10_07T0277400.2,101
A2J10_06T0225000.1,12
A2J10_08T0232200.1,30
A2J10_01T0030200.1,1156
A2J10_01T0410200.1,237
A2J10_05T0272100.1,753
A2J10_10T0053000.1,4
A2J10_02T0148500.1,150
A2J10_04T0007400.3,289
A2J10_04T0007400.1,637
A2J10_04T0007400.4,943
A2J10_04T0007400.2,338
A2J10_05T0100800.1,164
A2J10_07T0209100.1,40
A2J10_11T0020700.1,52
A2J10_04T0035600.1,353
A2J10_12T0049300.1,5
A2J10_08T0238200.1,49
A2J10_07T0230900.2,569
A2J10_07T0230900.1,1413
A2J10_02T0323500.1,286
A2J10_02T0384800.1,480
A2J10_04T0107200.1,878
A2J10_06T0250200.1,99
A2J10_09T0027400.1,3
A2J10_12T0057500.1,932
A2J10_06T0247700.1,1
A2J10_07T0103400.2,270
A2J10_07T0103400.3,284
A2J10_07T0103400.1,255
A2J10_01T0045600.3,212
A2J10_01T0045600.1,127
A2J10_01T0045600.2,164
A2J10_10T0055400.1,62
A2J10_04T0247800.1,413
A2J10_04T0247800.5,395
A2J10_04T0247800.4,415
A2J10_04T0247800.6,2
A2J10_04T0247800.2,409
A2J10_04T0247800.3,409
A2J10_01T0002400.1,598
A2J10_03T0232100.1,47
A2J10_10T0025600.1,339
A2J10_06T0044300.1,43
A2J10_01T0054600.1,536
A2J10_01T0054600.2,577
A2J10_03T0050400.1,201
A2J10_03T0140100.1,733
A2J10_11T0235100.2,1
A2J10_12T0067900.1,6
A2J10_04T0079300.5,1712
A2J10_04T0079300.2,3697
A2J10_04T0079300.3,3636
A2J10_04T0079300.4,3160
A2J10_04T0079300.1,3697
A2J10_05T0045900.1,109
A2J10_03T0281100.2,9
A2J10_03T0281100.4,26
A2J10_03T0281100.1,18
A2J10_03T0281100.3,26
A2J10_10T0024600.1,34
A2J10_02T0078300.1,783
A2J10_02T0078300.3,789
A2J10_02T0078300.2,786
A2J10_02T0148200.1,22
A2J10_03T0319900.1,196
A2J10_03T0081600.1,1589
A2J10_03T0081600.2,1423
A2J10_06T0080300.1,42
A2J10_04T0037700.1,3
A2J10_01T0046700.1,362
A2J10_01T0191600.3,629
A2J10_01T0191600.2,607
A2J10_01T0191600.1,597
A2J10_01T0327700.2,114
A2J10_01T0327700.1,105
A2J10_05T0028400.1,29
A2J10_01T0239200.1,453
A2J10_02T0353000.2,2
A2J10_02T0353000.1,2
A2J10_07T0196100.1,17
A2J10_06T0192200.1,134
A2J10_06T0192200.2,185
A2J10_07T0150600.1,63
A2J10_06T0185400.1,34
A2J10_08T0152100.1,213
A2J10_05T0040700.1,1048
A2J10_01T0018100.1,1755
A2J10_01T0018100.3,1864
A2J10_01T0018100.2,1759
A2J10_01T0018100.4,1773
A2J10_04T0216600.2,123
A2J10_04T0216600.1,152
A2J10_04T0216600.3,46
A2J10_05T0091000.1,1037
A2J10_05T0091000.2,961
A2J10_05T0091000.3,1163
A2J10_10T0016400.1,210
A2J10_10T0016400.2,246
A2J10_01T0303200.1,366
A2J10_05T0159600.1,3
A2J10_09T0145600.1,1
A2J10_12T0063300.1,150
A2J10_01T0173000.1,1136
A2J10_03T0163700.1,8
A2J10_04T0148800.1,2
A2J10_06T0005800.1,36
A2J10_12T0073000.4,573
A2J10_12T0073000.2,607
A2J10_12T0073000.1,648
A2J10_12T0073000.3,602
A2J10_11T0032600.1,47
A2J10_04T0233700.1,44
A2J10_01T0399700.2,419
A2J10_01T0399700.1,358
A2J10_01T0399700.3,358
A2J10_01T0399700.4,323
A2J10_08T0090600.1,3
A2J10_01T0183700.1,1745
A2J10_12T0029800.1,283
A2J10_01T0425300.1,12
A2J10_09T0197100.3,976
A2J10_09T0197100.1,1367
A2J10_09T0197100.2,1165
A2J10_02T0377200.1,1379
A2J10_02T0377200.2,1376
A2J10_04T0184900.1,34
A2J10_01T0232600.2,321
A2J10_01T0232600.1,366
A2J10_01T0232600.3,496
A2J10_12T0023000.7,128
A2J10_12T0023000.4,581
A2J10_12T0023000.6,403
A2J10_12T0023000.3,479
A2J10_12T0023000.1,77
A2J10_12T0023000.5,113
A2J10_12T0023000.2,571
A2J10_07T0061200.1,7725
A2J10_07T0061200.2,10127
A2J10_07T0228800.2,52
A2J10_07T0228800.4,49
A2J10_07T0228800.1,24
A2J10_07T0228800.5,45
A2J10_07T0228800.3,52
A2J10_08T0237100.1,73
A2J10_01T0447200.1,1082
A2J10_07T0255300.1,191
A2J10_11T0183100.1,120
A2J10_01T0099200.1,256
A2J10_07T0068300.1,500
A2J10_03T0362900.1,2480
A2J10_03T0362900.3,2466
A2J10_03T0362900.2,2492
A2J10_03T0362900.4,2497
A2J10_03T0362900.5,2474
A2J10_06T0133500.3,11
A2J10_06T0133500.2,68
A2J10_06T0133500.1,60
A2J10_01T0184500.1,573
A2J10_08T0040800.1,1198
A2J10_05T0002000.1,865
A2J10_05T0002000.2,867
A2J10_02T0294800.4,91
A2J10_02T0294800.3,84
A2J10_02T0294800.1,70
A2J10_02T0294800.2,80
A2J10_02T0294800.5,99
A2J10_11T0222000.2,514
A2J10_11T0222000.3,565
A2J10_11T0222000.1,563
A2J10_11T0222000.5,560
A2J10_11T0222000.4,513
A2J10_11T0140600.3,13
A2J10_11T0140600.4,14
A2J10_11T0140600.2,14
A2J10_11T0140600.1,14
A2J10_06T0107900.1,42
A2J10_06T0248900.1,18
A2J10_01T0374000.1,8
A2J10_01T0315300.2,100
A2J10_01T0315300.1,18
A2J10_01T0481300.1,3
A2J10_04T0318400.2,56
A2J10_04T0318400.1,52
A2J10_02T0246000.1,244
A2J10_07T0240200.1,518
A2J10_07T0240200.4,184
A2J10_07T0240200.6,202
A2J10_07T0240200.3,190
A2J10_07T0240200.5,192
A2J10_07T0240200.2,190
A2J10_03T0189800.3,40
A2J10_03T0189800.1,42
A2J10_03T0189800.2,42
A2J10_03T0189800.4,36
A2J10_07T0190200.1,1
A2J10_07T0190200.2,1813
A2J10_10T0179900.1,9
A2J10_04T0224100.2,57
A2J10_04T0224100.1,81
A2J10_04T0224100.3,51
A2J10_01T0507400.1,845
A2J10_05T0258200.1,6
A2J10_06T0158700.1,14
A2J10_07T0167200.1,154
A2J10_07T0167200.4,44
A2J10_07T0167200.2,154
A2J10_07T0167200.6,41
A2J10_07T0167200.3,175
A2J10_07T0167200.5,42
A2J10_08T0099700.1,1250
A2J10_04T0101700.1,1
A2J10_09T0186600.1,2051
A2J10_01T0141700.1,801
A2J10_01T0141700.2,563
A2J10_01T0141700.3,1247
A2J10_03T0036400.1,2
A2J10_11T0014600.1,266
A2J10_11T0235200.1,3
A2J10_10T0066600.1,333
A2J10_08T0025300.1,2035
A2J10_02T0316100.1,98
A2J10_06T0180400.1,146
A2J10_08T0135600.1,3
A2J10_12T0017400.1,1
A2J10_07T0223600.1,251
A2J10_07T0223600.2,267
A2J10_01T0184800.3,36
A2J10_01T0184800.1,82
A2J10_01T0184800.4,2
A2J10_01T0184800.2,16
A2J10_11T0129900.1,194
A2J10_11T0129900.2,257
A2J10_03T0285000.2,82
A2J10_03T0285000.3,88
A2J10_03T0285000.1,81
A2J10_07T0182200.1,888
A2J10_03T0395900.1,289
A2J10_03T0374500.1,3
A2J10_02T0374000.1,27
A2J10_02T0297300.1,94
A2J10_03T0058900.1,2
A2J10_03T0389500.1,8
A2J10_06T0125500.1,9
A2J10_06T0085600.1,6
A2J10_03T0330600.2,2
A2J10_03T0330600.1,2
A2J10_03T0330600.3,2
A2J10_03T0330600.4,2
A2J10_03T0212100.2,848
A2J10_03T0212100.1,823
A2J10_10T0082400.2,502
A2J10_10T0082400.1,498
A2J10_10T0129900.2,347
A2J10_10T0129900.1,347
A2J10_08T0211700.1,1
A2J10_01T0321900.1,27
A2J10_01T0321900.2,28
A2J10_01T0321900.3,28
A2J10_04T0119500.1,178
A2J10_09T0176000.1,33
A2J10_09T0176000.2,29
A2J10_07T0021400.1,176
A2J10_07T0021400.2,178
A2J10_12T0114600.1,88
A2J10_07T0175300.1,12
A2J10_04T0253600.1,855
A2J10_05T0016100.1,417
A2J10_01T0020100.1,2178
A2J10_01T0020100.2,2213
A2J10_01T0402500.1,927
A2J10_10T0061300.1,656
A2J10_01T0354400.2,1
A2J10_01T0354400.1,1
A2J10_04T0221400.1,13
A2J10_09T0118700.1,17
A2J10_03T0184000.2,13
A2J10_03T0184000.1,11
A2J10_01T0301100.1,263
A2J10_11T0086500.1,522
A2J10_04T0139500.1,262
A2J10_12T0154800.1,176
A2J10_12T0154800.2,193
A2J10_07T0103300.1,376
A2J10_04T0210600.2,238
A2J10_04T0210600.4,300
A2J10_04T0210600.1,190
A2J10_04T0210600.3,252
A2J10_06T0198900.1,1115
A2J10_08T0230300.7,188
A2J10_08T0230300.8,18
A2J10_08T0230300.2,198
A2J10_08T0230300.4,15
A2J10_08T0230300.6,195
A2J10_08T0230300.9,193
A2J10_08T0230300.3,11
A2J10_08T0230300.1,19
A2J10_08T0230300.5,11
A2J10_02T0346600.2,855
A2J10_02T0346600.3,854
A2J10_02T0346600.1,648
A2J10_05T0157200.1,316
A2J10_05T0046700.1,305
A2J10_01T0279300.2,58
A2J10_01T0279300.1,56
A2J10_01T0279300.3,56
A2J10_01T0086300.1,331
A2J10_08T0040900.1,290
A2J10_08T0040900.2,233
A2J10_04T0109500.1,155
A2J10_06T0250100.1,3
A2J10_06T0250100.2,3
A2J10_01T0165600.2,250
A2J10_01T0165600.3,179
A2J10_01T0165600.1,250
A2J10_01T0011000.1,6
A2J10_11T0144000.1,74
A2J10_11T0144000.5,86
A2J10_11T0144000.6,88
