gene,drought_3_cnt
A2J10_10T0182700.1,136
A2J10_04T0164900.1,3
A2J10_04T0167900.1,345
A2J10_06T0200500.2,37
A2J10_06T0200500.1,41
A2J10_01T0352700.1,1162
A2J10_10T0034900.1,56
A2J10_04T0258700.1,28
A2J10_07T0272900.1,30
A2J10_01T0364900.1,10
A2J10_05T0141700.1,2016
A2J10_10T0168700.2,685
A2J10_10T0168700.1,745
A2J10_08T0029100.1,4
A2J10_09T0031300.1,103
A2J10_04T0142800.1,9
A2J10_07T0022000.3,323
A2J10_07T0022000.1,488
A2J10_07T0022000.4,382
A2J10_07T0022000.5,89
A2J10_07T0022000.2,373
A2J10_08T0101500.1,58
A2J10_05T0256400.1,1055
A2J10_01T0336100.2,558
A2J10_01T0336100.1,595
A2J10_01T0336100.4,473
A2J10_01T0336100.3,498
A2J10_10T0171200.2,197
A2J10_10T0171200.1,195
A2J10_01T0214900.2,26
A2J10_01T0214900.1,161
A2J10_02T0148800.1,452
A2J10_08T0004000.1,239
A2J10_07T0022100.3,145
A2J10_07T0022100.1,117
A2J10_07T0022100.2,115
A2J10_06T0189000.1,254
A2J10_07T0126500.2,3
A2J10_03T0036500.1,46
A2J10_08T0022500.2,42
A2J10_08T0022500.1,42
A2J10_04T0165400.1,1
A2J10_02T0218500.1,888
A2J10_03T0332800.1,41
A2J10_08T0142100.2,89
A2J10_08T0142100.1,60
A2J10_03T0199600.2,2
A2J10_03T0199600.1,2
A2J10_04T0185000.1,134
A2J10_03T0100200.2,77
A2J10_03T0100200.1,72
A2J10_03T0100200.4,75
A2J10_03T0100200.3,70
A2J10_11T0066000.1,84
A2J10_03T0007300.1,26
A2J10_01T0347500.2,161
A2J10_01T0347500.1,144
A2J10_01T0023500.2,6
A2J10_01T0023500.1,5
A2J10_12T0029200.1,187
A2J10_02T0127800.4,3
A2J10_02T0127800.2,155
A2J10_02T0127800.3,160
A2J10_02T0127800.1,168
A2J10_09T0195700.1,3
A2J10_12T0133700.1,209
A2J10_01T0270500.5,212
A2J10_01T0270500.2,215
A2J10_01T0270500.1,202
A2J10_01T0270500.4,216
A2J10_01T0270500.3,196
A2J10_02T0344800.1,114
A2J10_06T0001500.1,76
A2J10_01T0453700.1,12
A2J10_01T0453700.2,12
A2J10_03T0098800.1,108
A2J10_05T0179000.1,7
A2J10_08T0156500.1,52
A2J10_08T0161300.2,4
A2J10_08T0161300.1,2
A2J10_03T0303000.3,67
A2J10_03T0303000.4,74
A2J10_03T0303000.1,70
A2J10_03T0303000.2,75
A2J10_08T0054500.1,302
A2J10_05T0087800.3,45
A2J10_05T0087800.2,76
A2J10_05T0087800.1,76
A2J10_03T0303300.1,50
A2J10_01T0047700.1,66
A2J10_02T0311400.1,61
A2J10_02T0159600.1,1
A2J10_12T0111900.3,195
A2J10_12T0111900.2,460
A2J10_12T0111900.4,115
A2J10_12T0111900.1,449
A2J10_03T0117600.1,59
A2J10_05T0142800.2,25
A2J10_05T0142800.4,6
A2J10_05T0142800.3,42
A2J10_05T0142800.1,33
A2J10_10T0132800.2,69
A2J10_10T0132800.1,69
A2J10_04T0083000.1,16
A2J10_10T0180100.1,71
A2J10_12T0165000.1,583
A2J10_09T0203700.2,101
A2J10_09T0203700.4,57
A2J10_09T0203700.1,101
A2J10_09T0203700.3,96
A2J10_01T0000600.5,811
A2J10_01T0000600.2,776
A2J10_01T0000600.3,679
A2J10_01T0000600.1,727
A2J10_01T0000600.4,673
A2J10_01T0484300.3,424
A2J10_01T0484300.1,312
A2J10_01T0484300.2,369
A2J10_04T0211700.1,30
A2J10_12T0003400.1,1
A2J10_01T0113700.1,2241
A2J10_09T0190400.1,60
A2J10_08T0083100.1,76
A2J10_05T0028100.1,4
A2J10_05T0043500.1,39
A2J10_02T0261100.1,782
A2J10_02T0261100.2,800
A2J10_06T0105000.1,20
A2J10_01T0303900.1,524
A2J10_01T0303900.2,511
A2J10_12T0055900.1,38
A2J10_08T0109700.2,683
A2J10_08T0109700.1,580
A2J10_06T0199200.3,147
A2J10_06T0199200.5,402
A2J10_06T0199200.4,355
A2J10_06T0199200.2,334
A2J10_06T0199200.1,327
A2J10_06T0287700.3,138
A2J10_06T0287700.2,194
A2J10_06T0287700.1,233
A2J10_11T0002700.1,121
A2J10_03T0221100.1,10
A2J10_03T0221100.2,4
A2J10_10T0010900.1,352
A2J10_10T0029600.1,9
A2J10_10T0128900.5,5281
A2J10_10T0128900.3,4732
A2J10_10T0128900.4,4738
A2J10_10T0128900.1,4721
A2J10_10T0128900.2,4718
A2J10_02T0282100.1,16
A2J10_08T0180300.1,2003
A2J10_08T0180300.3,2051
A2J10_08T0180300.2,2065
A2J10_07T0158700.1,133
A2J10_06T0126100.1,64
A2J10_03T0327900.1,2
A2J10_05T0070100.1,1632
A2J10_05T0062600.1,1
A2J10_12T0008400.1,541
A2J10_06T0248800.2,1164
A2J10_06T0248800.1,1170
A2J10_07T0024100.1,115
A2J10_02T0409900.1,409
A2J10_04T0176900.1,4
A2J10_11T0013200.1,56
A2J10_06T0134900.1,3
A2J10_01T0135700.4,56
A2J10_01T0135700.6,64
A2J10_01T0135700.1,52
A2J10_01T0135700.5,54
A2J10_01T0135700.3,51
A2J10_01T0135700.2,58
A2J10_11T0074200.1,1780
A2J10_06T0216300.1,3
A2J10_08T0010100.1,50
A2J10_03T0307100.2,1166
A2J10_03T0307100.1,1101
A2J10_03T0281500.1,248
A2J10_01T0468800.1,1399
A2J10_01T0132500.1,21
A2J10_06T0076100.1,9
A2J10_04T0021700.1,3
A2J10_04T0021700.3,3
A2J10_04T0021700.2,1
A2J10_02T0267900.1,540
A2J10_02T0323700.1,12
A2J10_01T0332100.2,13
A2J10_01T0332100.1,24
A2J10_02T0262000.1,507
A2J10_02T0262000.3,596
A2J10_02T0262000.2,391
A2J10_07T0181200.1,5
A2J10_09T0014900.1,2237
A2J10_07T0270100.1,522
A2J10_04T0086500.1,13
A2J10_05T0207700.1,220
A2J10_03T0203300.1,404
A2J10_03T0064400.1,1537
A2J10_01T0420600.3,123
A2J10_01T0420600.2,162
A2J10_01T0420600.1,166
A2J10_01T0375400.1,206
A2J10_03T0282900.1,753
A2J10_01T0358100.1,179
A2J10_08T0209500.1,3
A2J10_05T0144300.6,52
A2J10_05T0144300.3,77
A2J10_05T0144300.1,80
A2J10_05T0144300.5,53
A2J10_05T0144300.4,73
A2J10_05T0144300.2,78
A2J10_09T0187700.1,1038
A2J10_01T0321700.1,100
A2J10_02T0257400.1,25
A2J10_02T0242500.1,269
A2J10_02T0242500.2,114
A2J10_02T0242500.3,315
A2J10_12T0183000.1,345
A2J10_12T0183000.2,353
A2J10_01T0413900.1,44
A2J10_04T0066000.1,14
A2J10_04T0066000.2,19
A2J10_01T0288400.1,1065
A2J10_01T0288400.4,1147
A2J10_01T0288400.3,1137
A2J10_01T0288400.2,1053
A2J10_04T0062200.1,23
A2J10_09T0084400.4,109
A2J10_09T0084400.3,120
A2J10_09T0084400.2,87
A2J10_09T0084400.1,106
A2J10_09T0084400.5,82
A2J10_05T0029300.3,39
A2J10_05T0029300.1,38
A2J10_05T0029300.2,37
A2J10_05T0029300.4,35
A2J10_06T0028600.1,68
A2J10_06T0028600.2,44
A2J10_01T0417600.1,3
A2J10_03T0131300.2,6844
A2J10_03T0131300.1,6852
A2J10_03T0131300.3,2
A2J10_04T0298400.1,23
A2J10_02T0325400.1,264
A2J10_09T0132900.3,1
A2J10_09T0132900.4,1
A2J10_02T0063000.1,454
A2J10_01T0175900.1,198
A2J10_02T0255100.1,1164
A2J10_04T0133600.1,620
A2J10_05T0047100.2,971
A2J10_05T0047100.1,925
A2J10_08T0226600.1,728
A2J10_08T0226600.2,659
A2J10_05T0262800.1,8
A2J10_05T0262800.3,12
A2J10_05T0262800.2,7
A2J10_08T0237200.1,108
A2J10_03T0137400.1,467
A2J10_04T0008300.1,3232
A2J10_07T0033700.1,98
A2J10_07T0033700.2,98
A2J10_09T0180300.1,1
A2J10_11T0192600.1,892
A2J10_05T0162200.1,555
A2J10_11T0006500.1,3
A2J10_12T0017000.1,104
A2J10_03T0016300.1,589
A2J10_09T0187100.2,1494
A2J10_09T0187100.3,3
A2J10_09T0187100.1,1506
A2J10_01T0013100.1,52
A2J10_06T0136500.1,3
A2J10_07T0018300.1,6
A2J10_04T0149200.1,82
A2J10_04T0149200.2,84
A2J10_02T0169500.1,446
A2J10_08T0173300.1,326
A2J10_10T0150000.1,40
A2J10_10T0150000.3,39
A2J10_10T0150000.2,40
A2J10_10T0150000.4,30
A2J10_10T0150000.5,29
A2J10_03T0040000.1,70
A2J10_04T0173400.2,3
A2J10_04T0173400.1,3
A2J10_05T0231400.1,25
A2J10_08T0152300.1,26
A2J10_01T0477100.1,3819
A2J10_10T0060400.1,27
A2J10_11T0019300.1,36
A2J10_05T0193500.1,1159
A2J10_05T0193500.2,1351
A2J10_08T0179100.1,26
A2J10_06T0001200.4,397
A2J10_06T0001200.2,322
A2J10_06T0001200.1,303
A2J10_06T0001200.3,386
A2J10_02T0385800.1,10
A2J10_06T0301400.1,13
A2J10_06T0048700.1,6
A2J10_06T0048700.2,6
A2J10_05T0089700.1,28
A2J10_11T0075400.1,15
A2J10_03T0342100.1,109
A2J10_03T0342100.2,127
A2J10_07T0229300.2,6
A2J10_07T0229300.1,20
A2J10_01T0040500.3,443
A2J10_01T0040500.1,599
A2J10_01T0040500.2,372
A2J10_03T0359200.3,1207
A2J10_03T0359200.1,1479
A2J10_03T0359200.2,1509
A2J10_04T0177500.1,24320
A2J10_11T0172900.5,21
A2J10_11T0172900.1,21
A2J10_11T0172900.3,29
A2J10_11T0172900.4,29
A2J10_11T0172900.2,31
A2J10_01T0079600.1,6
A2J10_08T0122200.1,10
A2J10_02T0411800.2,597
A2J10_02T0411800.1,598
A2J10_07T0104100.2,144
A2J10_07T0104100.1,274
A2J10_11T0210000.1,93
A2J10_01T0034700.2,10180
A2J10_01T0034700.1,10096
A2J10_11T0074000.1,15
A2J10_02T0041500.1,494
A2J10_02T0041500.2,486
A2J10_02T0041500.3,466
A2J10_02T0109100.1,4
A2J10_01T0113300.1,203
A2J10_02T0208700.1,10
A2J10_02T0208700.2,10
A2J10_09T0168600.1,234
A2J10_09T0168600.2,168
A2J10_04T0279000.1,595
A2J10_03T0110200.2,533
A2J10_03T0110200.1,532
A2J10_03T0386700.1,486
A2J10_09T0211500.1,67
A2J10_05T0044700.1,2
A2J10_02T0004600.1,421
A2J10_11T0146400.1,45
A2J10_06T0154300.1,45
A2J10_08T0229700.4,107
A2J10_08T0229700.5,1
A2J10_08T0229700.3,101
A2J10_08T0229700.2,106
A2J10_07T0202800.1,25
A2J10_02T0341100.1,310
A2J10_03T0226500.1,17
A2J10_06T0184900.1,1
A2J10_01T0062700.1,326
A2J10_02T0300100.1,304
A2J10_01T0052600.1,177
A2J10_02T0168200.1,84
A2J10_09T0016300.1,121
A2J10_05T0152600.1,100
A2J10_05T0152600.2,96
A2J10_08T0045500.1,55
A2J10_03T0319600.3,3246
A2J10_03T0319600.2,3837
A2J10_03T0319600.1,4412
A2J10_02T0226000.1,1
A2J10_05T0259500.2,47
A2J10_05T0259500.1,1
A2J10_05T0003900.1,40
A2J10_11T0203700.2,1
A2J10_10T0084200.1,58
A2J10_04T0255600.1,1
A2J10_04T0255600.2,14
A2J10_02T0212400.1,474
A2J10_01T0239700.1,37
A2J10_03T0008000.1,500
A2J10_04T0045000.1,19
A2J10_06T0166300.2,2
A2J10_06T0166300.1,2
A2J10_05T0239400.1,63
A2J10_03T0016900.1,1955
A2J10_08T0058200.3,1
A2J10_08T0058200.1,1
A2J10_08T0058200.2,1
A2J10_10T0139500.2,94
A2J10_10T0139500.1,98
A2J10_09T0146900.1,402
A2J10_09T0146900.2,361
A2J10_04T0190500.1,2131
A2J10_04T0293500.2,263
A2J10_04T0293500.3,296
A2J10_04T0293500.1,292
A2J10_09T0000400.1,15
A2J10_11T0213500.2,536
A2J10_11T0213500.1,557
A2J10_07T0063100.3,31
A2J10_07T0063100.2,44
A2J10_07T0063100.1,72
A2J10_06T0293200.1,1110
A2J10_04T0115900.3,88
A2J10_04T0115900.2,495
A2J10_04T0115900.4,152
A2J10_04T0115900.1,481
A2J10_04T0115900.6,554
A2J10_04T0115900.5,29
A2J10_02T0131500.1,16
A2J10_01T0232000.3,16
A2J10_01T0232000.1,68
A2J10_01T0232000.5,68
A2J10_02T0038300.1,33
A2J10_11T0026300.1,1
A2J10_11T0194100.2,43
A2J10_11T0194100.4,7
A2J10_11T0194100.3,13
A2J10_11T0194100.1,12
A2J10_04T0207900.1,222
A2J10_04T0263300.2,68
A2J10_04T0263300.1,73
A2J10_02T0037400.1,42
A2J10_02T0037400.2,35
A2J10_01T0424300.1,61
A2J10_04T0095900.1,99
A2J10_04T0059200.1,30
A2J10_04T0091600.1,486
A2J10_06T0031300.1,16
A2J10_12T0128200.1,2185
A2J10_02T0051900.2,73
A2J10_02T0051900.1,384
A2J10_08T0200000.1,208
A2J10_02T0383200.1,11
A2J10_05T0033400.2,108
A2J10_05T0033400.3,107
A2J10_05T0033400.1,147
A2J10_01T0002500.1,1479
A2J10_01T0002500.2,1493
A2J10_02T0352300.2,455
A2J10_02T0352300.1,501
A2J10_10T0100300.2,50
A2J10_10T0100300.1,71
A2J10_04T0169700.1,710
A2J10_01T0179500.1,9
A2J10_09T0101200.2,305
A2J10_09T0101200.3,308
A2J10_09T0101200.1,155
A2J10_08T0095000.1,6339
A2J10_03T0290400.1,180
A2J10_04T0047600.3,39
A2J10_04T0047600.2,14
A2J10_04T0047600.1,38
A2J10_04T0299700.1,17
A2J10_07T0224400.2,105
A2J10_07T0224400.1,62
A2J10_06T0082500.1,1
A2J10_01T0133600.1,1
A2J10_01T0273200.1,23
A2J10_01T0012700.1,19
A2J10_07T0278400.1,1098
A2J10_07T0278400.2,1497
A2J10_02T0398600.1,2317
A2J10_02T0398600.2,2056
A2J10_11T0158700.1,33
A2J10_11T0104900.1,19
A2J10_06T0292900.2,65
A2J10_06T0292900.1,72
A2J10_02T0220700.2,638
A2J10_02T0220700.1,644
A2J10_02T0220700.3,842
A2J10_02T0261700.1,137
A2J10_03T0235400.2,47
A2J10_03T0235400.1,23
A2J10_09T0075700.3,13
A2J10_09T0075700.1,13
A2J10_09T0075700.2,13
A2J10_01T0508200.1,22
A2J10_04T0177600.2,33
A2J10_04T0177600.1,28
A2J10_04T0177600.3,61
A2J10_04T0177600.4,76
A2J10_02T0305700.1,146
A2J10_01T0056400.1,1074
A2J10_07T0026200.2,163
A2J10_07T0026200.1,180
A2J10_07T0186400.1,428
A2J10_06T0282200.1,44
A2J10_02T0297000.1,20
A2J10_07T0079100.1,655
A2J10_02T0375500.1,1370
A2J10_03T0147000.1,12
A2J10_02T0125300.1,53
A2J10_06T0078600.1,13
A2J10_02T0319300.4,509
A2J10_02T0319300.2,430
A2J10_02T0319300.6,283
A2J10_02T0319300.5,491
A2J10_02T0319300.1,469
A2J10_02T0319300.3,425
A2J10_03T0368900.1,196
A2J10_09T0092200.1,363
A2J10_01T0167300.1,56
A2J10_03T0360200.2,111
A2J10_03T0360200.1,112
A2J10_03T0360200.3,3
A2J10_07T0049200.1,2
A2J10_12T0112000.1,56
A2J10_01T0416800.1,478
A2J10_01T0416800.3,401
A2J10_01T0416800.4,332
A2J10_01T0416800.2,409
A2J10_02T0197600.3,691
A2J10_02T0197600.1,696
A2J10_02T0197600.4,631
A2J10_02T0197600.5,721
A2J10_02T0197600.2,686
A2J10_04T0183000.1,16
A2J10_01T0090200.1,49
A2J10_06T0129000.1,1
A2J10_04T0058300.1,93
A2J10_01T0355200.1,93
A2J10_01T0105100.1,12
A2J10_04T0286500.1,13
A2J10_01T0137500.1,17
A2J10_01T0118800.3,52
A2J10_01T0118800.1,66
A2J10_01T0118800.2,55
A2J10_05T0233800.2,99
A2J10_05T0233800.1,99
A2J10_06T0138100.1,663
A2J10_08T0122700.2,703
A2J10_08T0122700.3,684
A2J10_08T0122700.1,695
A2J10_10T0142400.1,245
A2J10_04T0051200.1,68
A2J10_06T0295400.2,3870
A2J10_06T0295400.1,2809
A2J10_06T0185100.1,268
A2J10_03T0277000.1,3
A2J10_01T0264400.1,8
A2J10_12T0130800.1,2014
A2J10_03T0011900.1,135
A2J10_02T0056100.1,52
A2J10_07T0258300.1,90
A2J10_06T0176600.1,322
A2J10_02T0300700.3,66
A2J10_02T0300700.4,40
A2J10_02T0300700.1,46
A2J10_02T0300700.2,66
A2J10_02T0096500.1,6
A2J10_07T0118700.2,12
A2J10_07T0118700.3,12
A2J10_07T0118700.1,11
A2J10_04T0222900.1,264
A2J10_03T0059700.1,212
A2J10_01T0432400.2,240
A2J10_01T0432400.1,232
A2J10_01T0432400.3,239
A2J10_02T0087300.1,57
A2J10_07T0186000.6,58
A2J10_07T0186000.7,185
A2J10_07T0186000.4,149
A2J10_07T0186000.3,147
A2J10_07T0186000.8,157
A2J10_07T0186000.2,165
A2J10_07T0186000.5,60
A2J10_07T0186000.9,51
A2J10_09T0201900.1,24
A2J10_01T0231900.1,13
A2J10_04T0310500.1,1
A2J10_02T0198300.1,713
A2J10_08T0216500.1,61
A2J10_08T0230000.1,10
A2J10_07T0180200.1,96
A2J10_11T0220500.1,71
A2J10_11T0064300.1,782
A2J10_11T0064300.3,220
A2J10_11T0064300.2,790
A2J10_10T0148500.1,89
A2J10_10T0148500.2,89
A2J10_10T0148500.3,86
A2J10_03T0259800.1,106
A2J10_11T0032800.1,17
A2J10_03T0297000.1,436
A2J10_01T0316000.1,1
A2J10_10T0062200.1,31
A2J10_01T0508300.1,739
A2J10_04T0324100.4,496
A2J10_04T0324100.1,277
A2J10_04T0324100.3,584
A2J10_04T0324100.5,463
A2J10_04T0324100.2,599
A2J10_01T0296700.1,2
A2J10_01T0260600.1,6
A2J10_03T0019000.1,314
A2J10_07T0190300.2,380
A2J10_07T0190300.1,411
A2J10_07T0190300.3,385
A2J10_01T0233500.1,138
A2J10_02T0315100.1,72
A2J10_02T0349900.1,362
A2J10_02T0349900.3,332
A2J10_02T0349900.2,368
A2J10_07T0096800.1,138
A2J10_07T0096800.2,144
A2J10_02T0116500.2,161
A2J10_02T0116500.1,125
A2J10_03T0025700.1,18348
A2J10_07T0242800.1,87
A2J10_02T0049700.2,249
A2J10_02T0049700.1,256
A2J10_01T0475500.1,6
A2J10_01T0379500.1,329
A2J10_05T0255000.1,15
A2J10_07T0207400.1,29
A2J10_04T0218500.1,13
A2J10_11T0080900.1,234
A2J10_11T0080900.3,236
A2J10_11T0080900.2,190
A2J10_03T0328200.1,1038
A2J10_02T0203600.1,14
A2J10_01T0014800.1,94
A2J10_03T0015600.1,147
A2J10_03T0015600.3,282
A2J10_03T0015600.2,253
A2J10_02T0236900.1,30
A2J10_02T0249300.1,11
A2J10_03T0366800.2,279
A2J10_03T0366800.1,238
A2J10_03T0366800.3,298
A2J10_02T0208900.1,2
A2J10_07T0140900.1,46
A2J10_03T0197400.2,179
A2J10_03T0197400.3,14
A2J10_03T0197400.1,4
A2J10_01T0197900.1,962
A2J10_02T0222800.1,570
A2J10_01T0405600.1,197
A2J10_01T0405600.3,274
A2J10_01T0405600.2,298
A2J10_01T0033700.2,1163
A2J10_01T0033700.1,1297
A2J10_03T0394300.1,4
A2J10_01T0209500.3,418
A2J10_01T0209500.2,408
A2J10_01T0209500.4,407
A2J10_01T0209500.1,424
A2J10_02T0256100.1,464
A2J10_01T0053600.1,15
A2J10_12T0066800.1,478
A2J10_12T0066800.2,518
A2J10_01T0249500.1,298
A2J10_04T0172300.1,344
A2J10_04T0172300.3,126
A2J10_04T0172300.2,325
A2J10_03T0294800.1,719
A2J10_03T0294800.2,782
A2J10_01T0288200.1,80
A2J10_01T0031200.1,177
A2J10_06T0162700.1,4
A2J10_05T0264300.1,13
A2J10_01T0181400.1,8
A2J10_10T0152300.1,121
A2J10_07T0129200.1,123
A2J10_07T0129200.3,2
A2J10_07T0129200.2,121
A2J10_01T0444600.1,8
A2J10_10T0176900.1,560
A2J10_05T0016700.1,39
A2J10_12T0006100.1,570
A2J10_05T0009500.1,30
A2J10_05T0009500.3,16
A2J10_05T0009500.2,44
A2J10_10T0050800.1,1
A2J10_05T0245700.3,185
A2J10_05T0245700.1,264
A2J10_05T0245700.2,195
A2J10_02T0366500.1,33
A2J10_07T0011800.1,3
A2J10_12T0025200.1,149
A2J10_12T0025200.2,166
A2J10_04T0246800.1,67
A2J10_07T0225000.1,37
A2J10_07T0225000.2,37
A2J10_10T0037100.1,2181
A2J10_10T0037100.2,2154
A2J10_12T0128400.1,1
A2J10_02T0421200.3,500
A2J10_02T0421200.4,390
A2J10_02T0421200.2,533
A2J10_02T0421200.1,339
A2J10_02T0029600.1,29
A2J10_10T0050500.1,70
A2J10_10T0050500.3,80
A2J10_10T0050500.4,88
A2J10_10T0050500.2,79
A2J10_03T0149600.1,31576
A2J10_07T0198200.1,576
A2J10_07T0198200.2,579
A2J10_04T0289000.1,17
A2J10_04T0289000.3,17
A2J10_04T0289000.2,17
A2J10_09T0045000.2,1457
A2J10_09T0045000.1,1075
A2J10_11T0011300.1,19
A2J10_03T0222300.1,2327
A2J10_03T0393400.1,16
A2J10_03T0275900.1,263
A2J10_08T0084800.1,25
A2J10_11T0090100.1,10
A2J10_11T0019400.1,17
A2J10_11T0019400.2,8
A2J10_04T0311500.2,502
A2J10_04T0311500.1,549
A2J10_08T0141100.1,62
A2J10_12T0186200.1,5
A2J10_12T0125100.1,5
A2J10_02T0074100.1,288
A2J10_01T0375700.2,83
A2J10_01T0375700.1,72
A2J10_01T0169300.1,5
A2J10_02T0415100.2,2140
A2J10_02T0415100.1,2546
A2J10_02T0415100.3,165
A2J10_01T0290000.2,29
A2J10_02T0292500.1,564
A2J10_02T0042100.1,83
A2J10_05T0177500.1,1412
A2J10_01T0108000.1,7
A2J10_07T0162200.1,12
A2J10_01T0182600.1,186
A2J10_07T0211500.1,1423
A2J10_07T0196500.1,3
A2J10_03T0153800.1,88
A2J10_03T0153800.2,100
A2J10_06T0237800.1,270
A2J10_06T0237800.2,356
A2J10_01T0058700.1,3496
A2J10_01T0058700.2,3539
A2J10_06T0217600.1,835
A2J10_01T0215400.1,17
A2J10_02T0111700.1,4
A2J10_05T0260600.1,73
A2J10_04T0320400.1,4
A2J10_05T0219100.2,2480
A2J10_05T0219100.1,2565
A2J10_07T0101900.3,1303
A2J10_07T0101900.4,1185
A2J10_07T0101900.2,1132
A2J10_07T0101900.1,693
A2J10_06T0198500.1,167
A2J10_06T0270600.1,9
A2J10_06T0270600.2,9
A2J10_07T0223700.1,19
A2J10_03T0388400.3,154
A2J10_03T0388400.2,161
A2J10_03T0388400.1,89
A2J10_03T0393200.1,3
A2J10_08T0196900.1,159
A2J10_07T0240600.1,35
A2J10_07T0224500.1,17
A2J10_04T0195900.1,141
A2J10_04T0195900.3,101
A2J10_04T0195900.2,98
A2J10_06T0224900.1,6
A2J10_01T0143700.1,1
A2J10_01T0244100.1,507
A2J10_01T0244100.2,467
A2J10_04T0289500.1,24
A2J10_02T0111500.1,1
A2J10_04T0001000.1,174
A2J10_04T0001000.2,160
A2J10_05T0085900.1,66
A2J10_03T0155000.1,130
A2J10_01T0280300.1,5
A2J10_08T0058600.1,259
A2J10_08T0238100.1,7
A2J10_05T0043600.1,197
A2J10_01T0319700.1,134
A2J10_01T0319700.2,115
A2J10_01T0319700.3,121
A2J10_09T0059600.1,16
A2J10_03T0359900.2,1395
A2J10_03T0359900.1,1395
A2J10_06T0115100.1,206
A2J10_06T0115100.2,268
A2J10_03T0066100.1,143
A2J10_03T0334500.3,745
A2J10_03T0334500.4,839
A2J10_03T0334500.1,167
A2J10_03T0334500.2,363
A2J10_04T0238500.1,1562
A2J10_12T0128600.1,2
A2J10_10T0024200.1,35
A2J10_06T0178100.1,1909
A2J10_06T0178100.2,1944
A2J10_03T0349900.2,96
A2J10_03T0349900.1,93
A2J10_04T0266800.1,80
A2J10_02T0261200.1,5
A2J10_01T0377200.1,1233
A2J10_01T0377200.2,218
A2J10_03T0317600.2,1452
A2J10_03T0317600.3,1446
A2J10_03T0317600.5,1420
A2J10_03T0317600.1,1451
A2J10_03T0317600.6,1404
A2J10_03T0317600.4,1454
A2J10_04T0106800.3,72
A2J10_04T0106800.2,72
A2J10_04T0106800.1,60
A2J10_05T0082200.2,42
A2J10_05T0082200.1,25
A2J10_04T0326300.1,49
A2J10_01T0105600.1,256
A2J10_03T0038900.1,396
A2J10_03T0038900.3,401
A2J10_03T0038900.5,445
A2J10_03T0038900.2,386
A2J10_03T0038900.4,375
A2J10_03T0017400.1,360
A2J10_03T0017400.5,415
A2J10_03T0017400.4,424
A2J10_03T0017400.2,366
A2J10_03T0017400.6,424
A2J10_03T0017400.3,427
A2J10_05T0110700.2,53
A2J10_05T0110700.1,774
A2J10_05T0203100.1,30
A2J10_01T0439800.1,230
A2J10_09T0006800.1,5
A2J10_07T0001200.2,142
A2J10_07T0001200.3,211
A2J10_07T0001200.1,121
A2J10_11T0168700.4,2
A2J10_11T0168700.1,73
A2J10_11T0168700.3,93
A2J10_11T0168700.2,73
A2J10_01T0502100.1,841
A2J10_01T0502100.2,900
A2J10_01T0506200.1,335
A2J10_01T0506200.3,222
A2J10_01T0506200.2,339
A2J10_01T0275600.1,80
A2J10_06T0099900.1,137
A2J10_01T0363900.1,148
A2J10_01T0346400.1,17
A2J10_07T0174300.1,808
A2J10_06T0007700.1,1
A2J10_06T0063700.3,375
A2J10_06T0063700.2,271
A2J10_06T0063700.1,606
A2J10_09T0100300.1,56
A2J10_05T0181000.1,75
A2J10_01T0027900.1,190
A2J10_08T0070200.1,327
A2J10_08T0070200.2,333
A2J10_07T0257300.1,20
A2J10_03T0010400.2,93
A2J10_03T0010400.1,92
A2J10_03T0138600.1,28
A2J10_08T0083500.1,76
A2J10_06T0242600.1,105
A2J10_05T0220400.2,2
A2J10_09T0102800.1,369
A2J10_04T0286800.1,3
A2J10_01T0019100.1,196
A2J10_07T0090100.1,2
A2J10_08T0156200.1,5
A2J10_08T0156200.2,4
A2J10_01T0480100.1,1
A2J10_04T0067000.1,3
A2J10_02T0160100.1,19
A2J10_01T0316800.1,24
A2J10_05T0234900.1,35
A2J10_05T0234900.2,28
A2J10_05T0075800.2,1
A2J10_05T0075800.3,118
A2J10_05T0075800.1,118
A2J10_06T0136100.1,19
A2J10_02T0128200.1,2
A2J10_02T0328100.4,8
A2J10_02T0328100.3,2256
A2J10_02T0328100.1,2255
A2J10_02T0328100.2,2217
A2J10_09T0117200.1,373
A2J10_09T0117200.2,224
A2J10_06T0220900.3,235
A2J10_06T0220900.2,450
A2J10_06T0220900.1,487
A2J10_11T0048800.4,109
A2J10_11T0048800.2,138
A2J10_11T0048800.3,160
A2J10_11T0048800.1,141
A2J10_09T0177700.2,23
A2J10_09T0177700.1,14
A2J10_04T0151100.1,10
A2J10_04T0151100.3,28
A2J10_04T0151100.4,25
A2J10_04T0151100.2,27
A2J10_04T0151100.5,37
A2J10_08T0024500.1,1
A2J10_09T0172500.1,953
A2J10_03T0297300.1,83
A2J10_06T0226700.1,26
A2J10_06T0226700.2,23
A2J10_05T0101700.5,210
A2J10_05T0101700.3,240
A2J10_05T0101700.6,240
A2J10_05T0101700.1,165
A2J10_05T0101700.4,249
A2J10_05T0101700.2,179
A2J10_02T0406300.1,9
A2J10_02T0406300.2,239
A2J10_01T0040900.1,1
A2J10_04T0212800.2,78
A2J10_04T0212800.1,65
A2J10_07T0095500.1,4
A2J10_12T0086300.1,62
A2J10_05T0169600.1,132
A2J10_06T0155100.1,88
A2J10_01T0155100.1,12
A2J10_05T0192100.1,64
A2J10_11T0117400.2,242
A2J10_11T0117400.1,175
